Checksum Id Operacao;Data do Inicio;Data da Deflagracao;Tipo de Operacao;Area;Sigla Unidade Federativa;Sigla Unidade Institucional;Atuacao em Territorio Indigena;Atuacao em Territorio de Fronteira;Qtd Prisao em Flagrante;Qtd Prisao Preventiva;Qtd Prisao Temporaria;Qtd Mandado de Busca e Apreesao;Qtd Valores Apreendidos;Qtd Valores Apreendidos i11;Qtd Valores Descapitalizados;Qtd Prejuizos Causados a Uniao;Proib Ausentar Comarca;Proib Acesso ou Freq;Comparecimento Juizo;Qtd Fianca;Qtd Internacao Prov;Proib Contato;Mand Jud Caut Assec;Recol Domic Noturno;Susp Ex Func Pub A E;Monit Eletronica
0f0d1bd92a1c953fa65b84814e7edf47;30/10/2022;30/10/2022;Operacao Simples ;Crimes Eleitorais                                                                                                               ;BA;SR/PF/BA                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
9e30406afccf16ae8fce4865dd865063;30/10/2022;30/10/2022;Operacao Simples ;Crimes Eleitorais                                                                                                               ;BA;SR/PF/BA                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
5cc28164edf9a64c2939ab5d8effa7c0;30/10/2022;30/10/2022;Operacao Simples ;Crimes Eleitorais                                                                                                               ;BA;SR/PF/BA                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
a092efa4ce0d1332d8df2de82b473b2c;30/10/2022;30/10/2022;Operacao Simples ;Crimes Eleitorais                                                                                                               ;PA;SR/PF/PA                                                        ;Nao;                                                                                                                                ;0;0;0;0;R$800,00;;;;0;0;0;0;0;0;0;0;0;0
78891fff3cc1b309482e5e431c169b67;30/10/2022;30/10/2022;Operacao Simples ;Crimes Eleitorais                                                                                                               ;PA;SR/PF/PA                                                        ;Nao;                                                                                                                                ;0;0;0;0;R$7.800,00;;;;0;0;0;0;0;0;0;0;0;0
122e1f09f5d6b6a20e9e75142cac834f;30/10/2022;30/10/2022;Operacao Simples ;Crimes Eleitorais                                                                                                               ;PA;DPF/SNM/PA                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
664f97341efa94fc5f309b1bc66d3b7f;30/10/2022;30/10/2022;Operacao Simples ;Crimes Eleitorais                                                                                                               ;PA;DPF/SNM/PA                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$765,00;;;;0;0;0;0;0;0;0;0;0;0
044968981d35c947958587517ae8a454;30/10/2022;30/10/2022;Operacao Simples ;Crimes Eleitorais                                                                                                               ;PA;DPF/SNM/PA                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$1.200,00;;;;0;0;0;0;0;0;0;0;0;0
5e901eb933c2c9fc0fe72551806067ab;30/10/2022;30/10/2022;Operacao Simples ;Crimes Eleitorais                                                                                                               ;PA;SR/PF/PA                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
de3185181a504517014989720b23a2dc;30/10/2022;30/10/2022;Operacao Simples ;Crimes Eleitorais                                                                                                               ;PA;DPF/ATM/PA                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
b9a76307ca86e35edfdd7e15ddb9569f;30/10/2022;30/10/2022;Operacao Simples ;Crimes Eleitorais                                                                                                               ;PA;DPF/SNM/PA                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$2.360,00;;;;0;0;0;0;0;0;0;0;0;0
1dba451d66ccf22c64ed0622518557aa;30/10/2022;30/10/2022;Operacao Simples ;Crimes Eleitorais                                                                                                               ;MS;DPF/DRS/MS                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
c9226fb5e7b93e0e7d9bfe9c64ea2a71;30/10/2022;30/10/2022;Operacao Simples ;Crimes Eleitorais                                                                                                               ;MS;DPF/TLS/MS                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
ab33f307ffba5bb622f895b0c0e34b51;30/10/2022;30/10/2022;Operacao Simples ;Crimes Eleitorais                                                                                                               ;MS;DPF/TLS/MS                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
50608860a405ab9d305343a22fc0bbfb;30/10/2022;30/10/2022;Operacao Simples ;Crimes Eleitorais                                                                                                               ;MS;DPF/TLS/MS                                                      ;Nao;                                                                                                                                ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
25acffa8b37eb2c4552c8dcb8b39fd4a;30/10/2022;30/10/2022;Operacao Simples ;Crimes Eleitorais                                                                                                               ;PA;DPF/SNM/PA                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
fec64f12cf1376cc0ceab4c3f14cc3b6;30/10/2022;30/10/2022;Operacao Comum   ;Tráfico de Drogas                                                                                                               ;RJ;DPF/GISE/RJ                                                     ;Nao;                                                                                                                                ;0;1;0;0;;;;;0;0;0;0;0;0;0;0;0;0
c3106615de87ad883f724965cebc2d13;30/10/2022;30/10/2022;Operacao Simples ;Crimes Eleitorais                                                                                                               ;PA;DPF/SNM/PA                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$1.800,00;;;;0;0;0;0;0;0;0;0;0;0
d55bdef75a3eaf4adfd70ef6a19ee95f;30/10/2022;30/10/2022;Operacao Simples ;Crimes Eleitorais                                                                                                               ;PA;DPF/ATM/PA                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
ef6efba279efda36c35fe975b950158b;30/10/2022;30/10/2022;Operacao Simples ;Crimes Eleitorais                                                                                                               ;PA;DPF/RDO/PA                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
